age,income,gender,region
25,63351.0,Female,South
59,126311.0,Male,North
45,199743.0,Female,West
48,95320.0,,East
26,122565.0,Female,South
46,186229.0,Female,West
31,39937.0,Non-binary,West
57,197779.0,Male,South
58,31219.0,Female,South
39,29399.0,Female,West
28,146733.0,Non-binary,East
40,178729.0,Male,West
18,40047.0,Female,East
63,105693.0,Female,South
54,120931.0,Male,West
38,195963.0,Female,North
43,157852.0,Male,West
63,47050.0,Male,East
53,,Male,West
40,88666.0,Female,East
18,102016.0,Male,North
57,133135.0,Female,South
32,73010.0,Male,North
38,58165.0,Male,East
64,31528.0,Male,South
26,140840.0,Male,South
26,156986.0,Female,West
27,57136.0,Female,North
43,162251.0,Male,East
58,106008.0,Male,East
52,32076.0,Female,South
42,143911.0,Male,West
43,175855.0,Non-binary,East
28,136625.0,Female,West
55,197788.0,Male,South
19,70298.0,Male,South
24,74304.0,Female,South
35,99360.0,Male,West
44,89835.0,Male,East
51,132424.0,Male,North
44,159190.0,Female,West
34,76911.0,Female,South
60,123088.0,Male,North
61,35185.0,Female,North
41,192864.0,Male,North
42,70613.0,Female,North
24,184999.0,Male,North
23,20386.0,Female,South
41,50020.0,Non-binary,East
50,62678.0,Male,North
46,81394.0,Male,East
60,135377.0,Male,East
39,141716.0,Male,West
43,75918.0,Male,South
45,135640.0,Female,North
38,180527.0,Non-binary,East
24,124446.0,Male,West
34,189807.0,Female,East
37,114702.0,Female,North
58,125509.0,Female,South
37,113608.0,Male,South
39,134310.0,Male,North
45,163181.0,Female,East
57,,Male,West
24,54622.0,Female,South
18,129935.0,Female,South
49,137919.0,Male,East
30,153669.0,Male,East
47,191669.0,Non-binary,East
40,192026.0,Female,West
36,89519.0,Female,East
49,194223.0,Male,West
47,168112.0,Female,North
46,,Female,West
62,142431.0,Female,East
46,116090.0,Male,West
47,178988.0,Male,West
33,64871.0,Male,West
57,46372.0,Female,South
36,59080.0,Non-binary,East
35,126242.0,,West
18,62722.0,Non-binary,East
31,49048.0,Male,North
64,105205.0,Male,West
19,160849.0,Male,West
45,74711.0,Male,North
47,187403.0,Female,East
55,,Female,North
21,31292.0,Male,North
18,191866.0,Female,North
25,99459.0,Non-binary,North
46,70192.0,Female,East
56,178775.0,Male,West
20,104193.0,Female,North
49,89165.0,Male,North
27,87650.0,Female,South
27,,Male,East
36,121398.0,Male,North
63,117885.0,,South
51,173329.0,Female,North
50,120588.0,Female,East
40,123356.0,Non-binary,South
45,103509.0,Male,South
49,71672.0,Male,East
24,42113.0,Female,South
46,20694.0,Male,South
25,35588.0,Female,North
18,84373.0,Male,South
20,105603.0,Male,West
41,26704.0,Female,East
40,60136.0,Male,North
25,87507.0,Female,South
64,67361.0,Female,West
54,78847.0,Non-binary,North
20,126359.0,Female,East
50,162513.0,Male,South
45,138906.0,Female,East
64,34677.0,Female,East
25,47818.0,Female,South
51,21868.0,Female,South
52,103591.0,Female,North
49,143962.0,Female,East
41,87264.0,Female,South
31,93168.0,Male,East
49,163115.0,Male,South
63,91939.0,Female,East
60,35732.0,Male,North
33,75244.0,Male,East
21,169598.0,Male,South
54,29340.0,Female,West
38,42394.0,Male,North
31,118557.0,Female,North
48,155174.0,Male,West
65,39159.0,Female,South
35,142366.0,Male,North
24,26212.0,Female,West
27,57405.0,Male,West
24,150632.0,Non-binary,East
50,,Non-binary,East
40,114296.0,Female,South
38,75186.0,Non-binary,West
36,195311.0,Male,East
65,143145.0,Female,South
36,30532.0,Female,North
53,86540.0,Female,East
46,123021.0,Female,South
35,23271.0,Female,East
19,196554.0,,North
18,20209.0,Male,North
64,156611.0,Female,East
22,39977.0,Female,North
37,129920.0,Female,South
28,148156.0,Male,East
59,119588.0,Female,East
19,88684.0,Non-binary,North
20,143862.0,Male,South
40,25607.0,Female,East
29,114786.0,Male,East
37,146406.0,,North
22,169666.0,Female,North
54,27399.0,Male,South
55,146812.0,Male,South
47,176189.0,Female,North
26,118662.0,Male,South
51,53617.0,Female,West
61,158570.0,Non-binary,West
52,122826.0,Female,North
39,149851.0,Male,East
61,131077.0,,North
41,70624.0,Female,North
34,29628.0,Male,North
27,151401.0,Male,East
47,,Male,West
63,27032.0,Female,South
40,199166.0,Male,West
49,58034.0,Male,South
34,122658.0,Female,South
34,141123.0,Female,North
31,106158.0,Female,North
26,75264.0,Female,South
57,114120.0,Male,East
19,,Female,East
62,24722.0,Male,East
42,37772.0,Female,East
56,106105.0,Female,North
26,192751.0,Male,West
39,24576.0,Non-binary,West
60,177779.0,Female,South
63,119404.0,Male,East
21,192704.0,Non-binary,North
43,61476.0,Female,North
46,181357.0,Female,North
62,44154.0,Female,South
51,171126.0,Female,North
40,37165.0,Male,South
54,34439.0,Male,South
28,138211.0,Female,South
23,64518.0,Male,South
35,46962.0,Female,North
38,57763.0,Male,North
59,136189.0,Male,West
53,130290.0,Male,North
58,130814.0,Female,East
55,39464.0,Female,East
51,193108.0,Male,South
34,143980.0,Female,South
54,184342.0,Male,South
42,62299.0,Female,West
55,51541.0,Male,South
29,93545.0,Female,West
40,149188.0,Female,South
59,49765.0,Non-binary,East
39,43769.0,Male,South
38,40156.0,Female,North
44,164507.0,Female,South
48,197408.0,Non-binary,North
23,187207.0,Male,North
44,93631.0,Male,North
57,57909.0,Female,North
51,89487.0,Male,West
29,,Male,West
62,67655.0,Male,South
24,185413.0,Female,South
27,71786.0,Male,West
62,88304.0,Female,South
34,123606.0,Female,South
43,197586.0,Male,West
38,140938.0,Male,West
45,185051.0,Male,South
63,100981.0,Female,West
19,75107.0,Female,East
60,152232.0,Female,North
18,107897.0,Male,North
53,92577.0,Female,East
43,161918.0,Female,East
46,124180.0,Female,South
38,39924.0,Female,South
28,131193.0,Male,North
57,164954.0,Female,South
28,21095.0,Male,North
53,124205.0,Male,South
56,192055.0,Female,South
57,34123.0,Non-binary,North
52,65278.0,Female,East
51,117911.0,Male,East
64,71999.0,Male,South
41,51153.0,Female,East
39,38344.0,Female,South
22,57656.0,Male,West
50,21212.0,Female,West
53,140385.0,Male,West
64,160073.0,Female,East
37,98784.0,Non-binary,East
36,118723.0,Male,North
52,101144.0,Male,East
60,187499.0,Female,South
34,51368.0,Female,North
62,81160.0,Female,East
60,176926.0,Female,North
51,30715.0,Male,East
26,,Female,South
43,149193.0,Male,West
19,119644.0,Non-binary,West
26,46797.0,Male,South
26,67573.0,Female,North
57,96120.0,Male,West
34,34780.0,Male,East
18,57905.0,Male,East
42,172645.0,Female,North
60,136049.0,Female,North
57,149651.0,Female,South
59,53359.0,Male,West
42,86062.0,Female,North
56,93391.0,Female,West
52,63463.0,Male,West
20,119596.0,Male,East
54,115018.0,Female,North
61,36571.0,Male,South
61,170214.0,Male,North
47,45104.0,Female,West
55,28625.0,Male,East
51,59199.0,Female,North
29,140725.0,Non-binary,North
36,166998.0,Female,North
54,51218.0,Female,South
61,195544.0,Male,South
34,111916.0,Female,South
27,143182.0,Male,South
64,40566.0,Female,East
29,53205.0,Non-binary,East
33,129084.0,Female,South
41,,Female,West
36,127292.0,Male,South
25,176207.0,Male,South
48,179236.0,Female,West
38,58562.0,Male,North
34,,Female,West
40,41604.0,Male,West
54,109670.0,Female,East
33,134605.0,Male,North
23,,Female,West
25,151756.0,Female,South
42,148140.0,Female,West
35,122537.0,Male,East
42,131301.0,Female,West
29,28007.0,Male,South
32,134915.0,Male,North
43,137419.0,Male,East
58,61787.0,Female,North
62,69582.0,Male,East
43,103629.0,,South
64,25782.0,Female,East
49,86770.0,Male,North
27,77645.0,Female,North
33,123509.0,Female,West
24,183068.0,Male,North
34,49204.0,Female,West
40,37152.0,Female,North
43,110555.0,Male,West
38,39689.0,Female,South
39,103251.0,Male,West
24,126565.0,Male,North
31,173014.0,Female,South
32,58712.0,Female,East
24,69632.0,Female,North
26,189103.0,Female,West
65,40478.0,Female,East
25,42551.0,Female,West
40,68068.0,Male,East
46,113608.0,Female,South
35,55561.0,Female,North
48,153964.0,Male,South
47,44395.0,Female,North
56,38756.0,Male,East
52,185723.0,Female,South
35,86333.0,Female,North
59,172418.0,Non-binary,East
56,133561.0,Male,South
34,48024.0,Female,South
31,191890.0,Male,South
48,25947.0,Female,South
41,147192.0,Female,West
52,114238.0,Female,East
61,87428.0,Female,West
62,180826.0,Female,East
51,83355.0,Male,East
20,,Male,East
54,164490.0,Female,North
60,155905.0,Female,East
57,192905.0,Male,South
43,151637.0,Female,West
40,191252.0,Male,South
61,38402.0,Male,South
56,193917.0,Female,West
32,95851.0,Male,South
21,32834.0,Male,North
46,87850.0,Male,South
39,57180.0,Female,South
42,154955.0,Non-binary,West
30,129688.0,Female,South
35,,Male,West
50,31695.0,Non-binary,East
33,147135.0,Female,East
62,174195.0,Female,North
59,78481.0,Female,West
61,93438.0,Male,West
19,131491.0,Female,West
52,168645.0,Male,North
59,141844.0,Male,North
51,114910.0,Female,South
47,76494.0,Female,West
30,163360.0,Female,North
30,66978.0,Female,East
35,137845.0,Male,East
49,150621.0,Male,West
49,74672.0,Male,East
52,81821.0,Female,South
56,,Female,South
63,89224.0,Male,West
46,109405.0,,North
46,74796.0,Male,North
61,195778.0,Female,North
33,148554.0,Female,North
61,143777.0,Male,West
64,24023.0,Female,South
27,187807.0,Female,West
47,92959.0,Female,West
42,59218.0,Female,East
56,163285.0,Male,South
37,48460.0,Female,North
22,144579.0,Non-binary,South
18,84680.0,Male,East
47,51017.0,Male,West
20,,Non-binary,South
62,182062.0,Male,East
31,39515.0,Female,West
47,181063.0,Female,North
21,158706.0,Female,South
35,180449.0,Male,North
54,53001.0,Male,North
42,21391.0,Male,East
65,129388.0,Female,East
18,62215.0,Female,West
63,99720.0,Female,North
32,47114.0,Female,East
26,162954.0,Male,East
32,133142.0,Male,North
41,168345.0,Female,West
21,126206.0,Female,North
29,65647.0,Male,West
54,62679.0,Male,West
54,20427.0,Male,East
60,,Male,North
23,86267.0,Female,North
56,20799.0,Non-binary,East
63,75659.0,Female,South
41,27025.0,Non-binary,South
28,34481.0,Non-binary,North
30,45411.0,Female,East
51,125928.0,Male,West
42,143014.0,Female,West
24,166033.0,Male,North
21,172839.0,Male,East
25,71690.0,Male,North
37,72870.0,Female,North
46,,Male,East
62,106928.0,Male,North
63,90765.0,Female,West
27,43772.0,Female,South
60,150417.0,Female,West
51,38799.0,Female,South
43,132051.0,Male,East
58,149941.0,Male,North
20,43555.0,Female,South
23,112152.0,Female,East
22,,Female,East
22,170405.0,Female,East
64,155333.0,Female,West
40,139833.0,Non-binary,West
26,89002.0,Male,South
52,66553.0,Male,South
37,23088.0,Female,West
59,65783.0,Male,South
52,21115.0,Male,South
35,92908.0,Male,North
34,89109.0,Male,South
41,22978.0,Male,East
20,128943.0,Male,North
49,29422.0,Female,South
52,194698.0,Female,North
55,109233.0,Female,East
30,76174.0,Female,South
64,57743.0,Male,North
42,150288.0,Male,South
26,149000.0,Male,North
21,142778.0,Female,North
31,49430.0,Female,East
54,48834.0,Male,East
51,44435.0,Male,South
28,107212.0,Non-binary,West
58,75797.0,Female,South
20,194626.0,Female,North
45,74555.0,Male,East
46,105350.0,Male,East
26,34716.0,Female,North
20,80261.0,Female,West
42,178600.0,Female,East
51,21995.0,Female,West
29,42414.0,Female,East
59,164916.0,Female,North
26,187731.0,Male,South
32,35522.0,Male,South
57,149632.0,Female,West
42,94034.0,Male,South
22,62322.0,Female,North
28,87638.0,Female,South
51,,,West
41,159596.0,Male,North
32,50846.0,Male,North
55,93643.0,Female,East
25,134930.0,Female,East
22,198775.0,Female,South
65,44399.0,Female,West
43,143182.0,Male,North
35,68591.0,Female,South
23,171786.0,Female,South
54,55877.0,Female,East
65,104106.0,Male,South
30,98018.0,Male,South
45,119854.0,Female,East
22,184486.0,Non-binary,South
30,140832.0,Female,South
34,106576.0,Male,North
57,196540.0,Male,South
62,112508.0,Female,East
49,66835.0,Male,East
46,62464.0,Female,North
20,132454.0,Female,East
57,173995.0,Female,East
51,,Male,East
57,87445.0,Female,South
44,130454.0,Male,North
30,141906.0,Male,West
62,118384.0,Non-binary,North
50,197218.0,Female,North
23,80032.0,Female,North
41,133521.0,Male,West
36,136378.0,Male,West
33,37140.0,Male,East
57,22670.0,Male,South
45,56519.0,Female,East
50,64512.0,Male,East
65,123565.0,Female,West
58,165763.0,Male,East
30,125156.0,Male,East
60,185334.0,,West
62,45595.0,Male,North
42,184512.0,Male,North
59,28630.0,Male,West
53,182322.0,Male,South
44,127461.0,Female,East
55,94191.0,Male,North
24,120591.0,Female,West
22,83753.0,Female,South
60,80520.0,Female,East
62,24008.0,Male,West
48,195536.0,Female,West
40,127408.0,Male,West
59,20496.0,Female,East
27,119767.0,Female,North
49,,Male,East
60,40637.0,Female,East
47,65227.0,Non-binary,North
56,139753.0,Female,West
48,140118.0,Male,South
35,29884.0,Female,South
53,136481.0,Non-binary,North
19,88259.0,Male,North
31,69810.0,Female,West
30,149926.0,Male,South
46,24761.0,Male,South
29,36375.0,Female,West
56,176290.0,Female,North
19,181637.0,Female,North
49,122654.0,Non-binary,West
30,52975.0,Male,North
63,,Male,East
44,152955.0,Non-binary,North
58,94489.0,Male,East
34,28381.0,Female,South
57,174310.0,Female,South
48,164867.0,Male,North
51,82999.0,Male,West
41,69907.0,Female,North
62,160710.0,Female,West
52,90467.0,Female,South
65,62623.0,Female,South
23,189564.0,Female,South
36,177483.0,Male,West
47,130724.0,Male,West
24,171606.0,Male,South
27,180253.0,Male,North
58,123069.0,Male,West
49,39996.0,Male,East
51,125682.0,Male,South
45,103609.0,Male,West
32,180477.0,Female,South
47,121490.0,Female,East
54,91325.0,Male,North
46,48930.0,Non-binary,East
39,134426.0,Male,North
21,37529.0,Female,North
37,73546.0,Male,West
49,27942.0,Female,North
53,27548.0,Male,North
21,135248.0,Female,North
44,169368.0,Male,South
34,117780.0,Female,West
29,20296.0,Male,West
39,87945.0,Male,North
34,79980.0,Female,South
27,76782.0,Male,North
18,185301.0,Non-binary,West
39,116382.0,Male,West
43,73444.0,Female,West
35,55036.0,Female,West
31,,Male,South
64,178239.0,Male,East
46,71667.0,Female,East
29,114527.0,Female,South
53,103337.0,Non-binary,North
52,71468.0,Male,West
29,92894.0,Female,West
24,83138.0,Male,West
46,42588.0,Male,South
28,82901.0,Female,South
50,168743.0,Male,West
23,103038.0,Male,West
64,182717.0,Male,North
32,158709.0,Female,East
49,151732.0,Non-binary,South
28,127211.0,Female,East
40,26922.0,Female,West
43,113697.0,Female,East
51,195793.0,Female,East
63,137217.0,Male,South
51,89506.0,Male,South
46,144338.0,Male,North
21,,Female,West
34,160118.0,Female,North
52,123064.0,Male,South
30,146417.0,Male,North
58,136585.0,Non-binary,East
56,50346.0,Female,East
32,143152.0,Female,South
46,131769.0,Male,East
46,122391.0,Male,West
28,93143.0,Male,South
49,56787.0,Male,West
19,,Male,South
64,163635.0,Female,South
31,,Male,East
37,141943.0,Male,South
39,184762.0,Male,South
28,131233.0,Female,North
44,34925.0,Female,East
20,103184.0,Female,West
34,171180.0,Male,South
61,96515.0,Male,West
45,156427.0,Male,North
46,66069.0,Male,South
38,120854.0,Female,West
64,74471.0,Non-binary,East
33,52705.0,Female,North
54,194981.0,Non-binary,North
37,148501.0,Female,West
23,136361.0,Male,South
36,107273.0,,South
22,43241.0,Male,East
20,178486.0,Female,East
18,70818.0,Male,South
55,,Male,North
32,112307.0,Female,East
51,86920.0,Male,East
52,138642.0,Male,North
42,85453.0,Male,South
41,42689.0,Male,West
29,159324.0,Non-binary,East
35,50844.0,Female,North
32,115687.0,Female,East
61,43365.0,Male,North
33,157098.0,Female,East
44,118303.0,Male,South
25,48523.0,Male,North
63,161554.0,Male,West
42,132105.0,Female,West
34,68888.0,Male,East
46,133884.0,Male,West
25,126968.0,Female,East
32,,Male,North
44,151565.0,Female,North
63,102001.0,Female,West
24,59767.0,Male,West
20,49550.0,Male,South
46,164905.0,Male,North
61,,Female,West
41,118315.0,Female,West
20,115494.0,Male,West
37,147424.0,Male,East
63,133855.0,Male,South
32,102681.0,Female,North
42,121489.0,Female,West
47,150546.0,Male,West
31,48900.0,Female,West
24,34126.0,Female,East
34,131198.0,Non-binary,North
61,99303.0,Male,West
37,199066.0,Male,West
53,87061.0,Male,East
26,36978.0,Female,East
55,76344.0,Female,South
65,66648.0,Female,South
39,21055.0,Male,North
19,95582.0,Male,South
41,101214.0,Male,North
25,195948.0,Female,South
28,127954.0,Male,West
30,58725.0,Male,South
34,156327.0,Female,West
25,73380.0,Male,North
38,73333.0,Female,South
35,62459.0,Male,South
47,136518.0,Female,South
35,56163.0,Female,West
63,185043.0,Non-binary,West
64,104730.0,Female,South
48,39476.0,Non-binary,North
55,88580.0,Female,West
49,125576.0,Female,East
28,106593.0,Non-binary,North
62,129071.0,Male,North
42,134832.0,Male,North
50,158579.0,Male,West
55,163190.0,Female,South
58,88682.0,Female,South
25,111713.0,Female,East
28,124060.0,Male,South
39,155486.0,Male,East
41,103030.0,Male,East
58,,Female,South
34,105973.0,Male,East
29,,Non-binary,North
63,56731.0,Male,North
49,189737.0,Male,North
32,168572.0,Female,West
33,134360.0,Female,East
39,21750.0,Male,East
45,85018.0,Female,North
37,155099.0,Male,West
50,156817.0,,South
27,106984.0,Female,North
57,127983.0,Male,West
49,,Female,South
50,113743.0,Male,West
19,91474.0,Female,South
50,32150.0,Non-binary,East
50,33406.0,Female,East
58,170853.0,Male,West
30,136047.0,Male,West
47,143971.0,Male,South
50,123157.0,Female,West
30,38325.0,Female,West
43,114415.0,Female,South
39,160508.0,Non-binary,South
56,37669.0,Male,East
19,147385.0,Male,North
55,92010.0,Male,West
56,152915.0,Male,South
43,70812.0,Male,East
63,36059.0,Female,North
32,106269.0,Male,West
51,191840.0,Male,East
59,45395.0,Female,North
61,40202.0,Male,West
57,164345.0,Female,East
28,199961.0,Male,West
20,123235.0,Female,North
23,65510.0,Non-binary,South
26,107945.0,Male,East
23,90649.0,Female,North
26,126723.0,Female,West
56,22881.0,Female,North
48,65913.0,Male,North
49,131860.0,Male,South
58,104785.0,Female,East
29,,Female,North
25,186415.0,Male,South
25,159728.0,Male,South
45,25741.0,Male,South
37,167733.0,Male,West
64,117091.0,Male,South
24,48690.0,Male,South
28,52833.0,Male,South
37,122566.0,Male,South
33,91240.0,Non-binary,East
21,126898.0,Male,East
23,97711.0,Male,South
39,59023.0,Male,North
43,60209.0,Non-binary,West
20,113590.0,Female,North
58,106612.0,Female,North
59,100522.0,Male,South
31,131654.0,Female,North
28,165512.0,Male,East
35,139107.0,Male,East
29,159032.0,Female,West
40,42462.0,Female,East
29,37821.0,Female,East
30,178330.0,Female,South
42,112889.0,Non-binary,East
62,108952.0,Male,North
36,173187.0,Male,North
63,138066.0,Male,East
53,197505.0,Female,West
62,99364.0,Male,West
25,90077.0,Female,West
46,60644.0,Male,East
49,82643.0,Male,West
61,33311.0,Male,East
35,149466.0,Male,North
